,Real,Predicted,Set
69440,1,1,Train
42972,1,1,Train
13219,0,1,Train
38852,0,1,Train
48531,1,1,Train
72980,1,1,Train
69541,1,1,Train
39720,0,1,Train
12504,0,1,Train
17251,0,1,Train
51599,1,1,Train
79021,1,1,Train
1688,0,1,Train
42458,1,1,Train
67064,1,1,Train
27246,0,1,Train
36764,0,1,Train
20804,0,1,Train
80485,1,1,Train
76657,1,1,Train
2844,0,1,Train
78802,1,1,Train
13043,0,1,Train
78273,1,1,Train
71674,1,1,Train
77297,1,1,Train
46656,1,1,Train
68625,1,1,Train
10677,0,1,Train
22293,0,1,Train
74354,1,1,Train
44288,1,1,Train
28087,0,1,Train
24392,0,1,Train
46328,1,1,Train
68902,1,1,Train
19903,0,1,Train
33597,0,1,Train
28564,0,1,Train
40576,0,1,Train
73817,1,1,Train
51132,1,1,Train
21037,0,1,Train
32953,0,1,Train
21280,0,1,Train
53642,1,1,Train
5546,0,1,Train
66388,1,1,Train
26076,0,1,Train
23390,0,1,Train
24737,0,1,Train
21561,0,1,Train
22676,0,1,Train
31241,0,1,Train
56776,1,1,Train
61366,1,1,Train
22755,0,1,Train
4574,0,1,Train
75212,1,1,Train
66032,1,1,Train
79926,1,1,Train
47301,1,1,Train
67002,1,1,Train
36728,0,1,Train
65844,1,1,Train
29621,0,1,Train
63831,1,1,Train
51278,1,1,Train
73570,1,1,Train
53730,1,1,Train
24083,0,1,Train
20905,0,1,Train
44389,1,1,Train
70279,1,1,Train
32221,0,1,Train
75857,1,1,Train
52906,1,1,Train
45909,1,1,Train
28429,0,1,Train
44957,1,1,Train
43160,1,1,Train
61483,1,1,Train
12056,0,1,Train
59454,1,1,Train
61775,1,1,Train
393,0,1,Train
54916,1,1,Train
78102,1,1,Train
47059,1,1,Train
11837,0,1,Train
14340,0,1,Train
27182,0,1,Train
867,0,1,Train
74577,1,1,Train
31001,0,1,Train
11144,0,1,Train
33201,0,1,Train
66825,1,1,Train
78886,1,1,Train
60634,1,1,Train
16737,0,1,Train
14689,0,1,Train
41133,1,1,Train
67558,1,1,Train
33372,0,1,Train
14048,0,1,Train
16972,0,1,Train
2774,0,1,Train
48436,1,1,Train
5029,0,1,Train
49506,1,1,Train
74841,1,1,Train
72132,1,1,Train
25706,0,1,Train
9680,0,1,Train
54105,1,1,Train
19576,0,1,Train
3571,0,1,Train
41220,1,1,Train
57406,1,1,Train
30374,0,1,Train
30477,0,1,Train
23054,0,1,Train
52686,1,1,Train
18208,0,1,Train
56698,1,1,Train
9989,0,1,Train
29665,0,1,Train
36786,0,1,Train
41644,1,1,Train
47156,1,1,Train
51268,1,1,Train
17423,0,1,Train
61294,1,1,Train
56389,1,1,Train
62944,1,1,Train
75962,1,1,Train
6185,0,1,Train
76020,1,1,Train
18041,0,1,Train
68229,1,1,Train
54483,1,1,Train
58599,1,1,Train
69277,1,1,Train
36627,0,1,Train
15412,0,1,Train
36726,0,1,Train
20319,0,1,Train
10282,0,1,Train
24866,0,1,Train
10614,0,1,Train
71712,1,1,Train
33308,0,1,Train
73274,1,1,Train
1749,0,1,Train
25165,0,1,Train
78455,1,1,Train
34131,0,1,Train
40251,0,1,Train
12427,0,1,Train
26135,0,1,Train
10841,0,1,Train
46150,1,1,Train
39432,0,1,Train
13134,0,1,Train
47816,1,1,Train
43069,1,1,Train
41515,1,1,Train
51580,1,1,Train
49939,1,1,Train
58649,1,1,Train
76699,1,1,Train
55075,1,1,Train
65387,1,1,Train
16265,0,1,Train
975,0,1,Train
56127,1,1,Train
62716,1,1,Train
47668,1,1,Train
45721,1,1,Train
57584,1,1,Train
68520,1,1,Train
30579,0,1,Train
5119,0,1,Train
7818,0,1,Train
70178,1,1,Train
30283,0,1,Train
72649,1,1,Train
18008,0,1,Train
67029,1,1,Train
15346,0,1,Train
37716,0,1,Train
35958,0,1,Train
2632,0,1,Train
360,0,1,Train
63339,1,1,Train
62686,1,1,Train
61882,1,1,Train
19228,0,1,Train
20126,0,1,Train
48106,1,1,Train
41318,1,1,Train
15793,0,1,Train
31811,0,1,Train
64122,1,1,Train
53183,1,1,Train
43335,1,1,Train
50293,1,1,Train
3670,0,1,Train
79221,1,1,Train
44844,1,1,Train
7039,0,1,Train
17111,0,1,Train
42141,1,1,Train
40834,0,1,Train
58968,1,1,Train
3896,0,1,Train
60796,1,1,Train
31854,0,1,Train
5909,0,1,Train
48394,1,1,Train
67677,1,1,Train
123,0,1,Train
17789,0,1,Train
64650,1,1,Train
51582,1,1,Train
49538,1,1,Train
39358,0,1,Train
59776,1,1,Train
21094,0,1,Train
66733,1,1,Train
14460,0,1,Train
69629,1,1,Train
11855,0,1,Train
37953,0,1,Train
6096,1,1,Train
34536,0,1,Train
78310,1,1,Train
10219,0,1,Train
70495,1,1,Train
80399,1,1,Train
42203,1,1,Train
1452,0,1,Train
77114,1,1,Train
75436,1,1,Train
60639,1,1,Train
54051,1,1,Train
42710,1,1,Train
6382,0,1,Train
9092,0,1,Train
31023,0,1,Train
45370,1,1,Train
79279,1,1,Train
44729,1,1,Train
35574,0,1,Train
35449,0,1,Train
30598,0,1,Train
45695,1,1,Train
56126,1,1,Train
32311,0,1,Train
18755,0,1,Train
72877,1,1,Train
59870,1,1,Train
53112,1,1,Train
3314,0,1,Train
56485,1,1,Train
68649,1,1,Train
16945,0,1,Train
12882,0,1,Train
43331,1,1,Train
20978,0,1,Train
8396,0,1,Train
6546,0,1,Train
61356,1,1,Train
67688,1,1,Train
20497,0,1,Train
55852,1,1,Train
4033,0,1,Train
26447,0,1,Train
42060,1,1,Train
15773,0,1,Train
135,0,1,Train
38845,0,1,Train
24222,0,1,Train
79600,1,1,Train
28789,0,1,Train
31796,0,1,Train
44764,1,1,Train
38624,0,1,Train
24336,0,1,Train
2944,0,1,Train
29837,0,1,Train
55214,1,1,Train
27944,0,1,Train
32203,0,1,Train
16882,0,1,Train
5465,0,1,Train
41724,1,1,Train
10224,0,1,Train
30889,0,1,Train
27470,0,1,Train
22696,0,1,Train
48709,1,1,Train
54820,1,1,Train
69826,1,1,Train
9497,0,1,Train
76671,1,1,Train
26622,0,1,Train
36005,0,1,Train
59403,1,1,Train
56260,1,1,Train
54288,1,1,Train
36023,0,1,Train
63843,1,1,Train
60506,1,1,Train
17711,0,1,Train
52184,1,1,Train
70160,1,1,Train
46480,1,1,Train
47342,1,1,Train
49515,1,1,Train
36028,0,1,Train
18913,0,1,Train
15105,0,1,Train
68223,1,1,Train
73888,1,1,Train
55801,1,1,Train
14410,0,1,Train
59615,1,1,Train
43118,1,1,Train
17684,0,1,Train
50229,1,1,Train
58956,1,1,Train
69230,1,1,Train
74805,1,1,Train
12018,0,1,Train
64996,1,1,Train
22241,0,1,Train
12685,0,1,Train
38829,0,1,Train
11399,0,1,Train
54112,1,1,Train
52918,1,1,Train
44191,1,1,Train
21703,0,1,Train
79011,1,1,Train
51302,1,1,Train
25446,0,1,Train
37410,0,1,Train
61289,1,1,Train
52641,1,1,Train
57011,1,1,Train
60784,1,1,Train
11486,1,1,Train
38655,0,1,Train
17917,0,1,Train
34285,0,1,Train
43065,1,1,Train
11971,0,1,Train
14538,0,1,Train
39945,0,1,Train
2380,0,1,Train
1236,0,1,Train
41341,1,1,Train
61704,1,1,Train
21364,0,1,Train
60873,1,1,Train
48073,1,1,Train
70739,1,1,Train
8796,0,1,Train
28725,0,1,Train
33339,0,1,Train
5404,0,1,Train
67541,1,1,Train
35809,0,1,Train
9133,0,1,Train
41835,1,1,Train
23362,0,1,Train
13217,0,1,Train
58229,1,1,Train
23973,0,1,Train
70993,1,1,Train
24453,0,1,Train
73372,1,1,Train
59811,1,1,Train
69394,1,1,Train
30875,0,1,Train
43327,1,1,Train
77368,1,1,Train
27932,0,1,Train
64758,1,1,Train
80424,1,1,Train
36492,0,1,Train
58902,1,1,Train
77438,1,1,Train
78291,1,1,Train
74733,1,1,Train
22828,0,1,Train
21734,0,1,Train
51150,1,1,Train
24218,0,1,Train
34133,0,1,Train
23807,0,1,Train
49350,1,1,Train
16959,0,1,Train
35972,0,1,Train
41983,1,1,Train
45963,1,1,Train
74138,1,1,Train
37210,0,1,Train
46862,1,1,Train
32343,0,1,Train
9788,0,1,Train
57044,1,1,Train
61181,1,1,Train
29465,0,1,Train
6773,0,1,Train
48005,1,1,Train
13346,0,1,Train
19350,0,1,Train
47159,1,1,Train
34833,0,1,Train
54759,1,1,Train
13678,0,1,Train
25489,0,1,Train
1858,0,1,Train
5061,0,1,Train
15535,0,1,Train
18243,0,1,Train
16893,0,1,Train
21331,0,1,Train
26461,0,1,Train
4975,0,1,Train
17875,0,1,Train
40407,0,1,Train
17415,0,1,Train
46205,1,1,Train
35608,0,1,Train
80110,1,1,Train
29224,0,1,Train
420,0,1,Train
2792,0,1,Train
69960,1,1,Train
10897,0,1,Train
5207,0,1,Train
50209,1,1,Train
44067,1,1,Train
29030,0,1,Train
32525,0,1,Train
51849,1,1,Train
45494,1,1,Train
26093,0,1,Train
23375,0,1,Train
75817,1,1,Train
69555,1,1,Train
58676,1,1,Train
37462,0,1,Train
15131,0,1,Train
16579,0,1,Train
29126,0,1,Train
6624,0,1,Train
56224,1,1,Train
28080,0,1,Train
63792,1,1,Train
15817,0,1,Train
7712,0,1,Train
10412,0,1,Train
5279,0,1,Train
1017,0,1,Train
77970,1,1,Train
51473,1,1,Train
15963,0,1,Train
73823,1,1,Train
9412,0,1,Train
38487,0,1,Train
50054,1,1,Train
62578,1,1,Train
39269,0,1,Train
8192,0,1,Train
68153,1,1,Train
47872,1,1,Train
49665,1,1,Train
56511,1,1,Train
27846,0,1,Train
17986,0,1,Train
48527,1,1,Train
79453,1,1,Train
26691,0,1,Train
49137,1,1,Train
59655,1,1,Train
47971,1,1,Train
29346,0,1,Train
19885,0,1,Train
59698,1,1,Train
22036,0,1,Train
41211,1,1,Train
56050,1,1,Train
19299,0,1,Train
57910,1,1,Train
79077,1,1,Train
43382,1,1,Train
66887,1,1,Train
32147,0,1,Train
3718,1,1,Train
5888,0,1,Train
17985,0,1,Train
65840,1,1,Train
18722,0,1,Train
52309,1,1,Train
10114,0,1,Train
71736,1,1,Train
7081,0,1,Train
76328,1,1,Train
74297,1,1,Train
32394,0,1,Train
24886,0,1,Train
29441,0,1,Train
63508,1,1,Train
31210,0,1,Train
76337,1,1,Train
160,0,1,Train
45975,1,1,Train
78788,1,1,Train
41223,1,1,Train
25701,0,1,Train
9850,0,1,Train
15584,0,1,Train
50790,1,1,Train
17481,0,1,Train
61635,1,1,Train
13018,0,1,Train
42850,1,1,Train
30858,0,1,Train
56764,1,1,Train
32324,0,1,Train
65995,1,1,Train
66083,1,1,Train
2794,0,1,Train
22537,0,1,Train
62239,1,1,Train
28355,0,1,Train
71137,1,1,Train
29737,0,1,Train
22766,0,1,Train
67773,1,1,Train
40487,0,1,Train
18867,0,1,Train
30469,0,1,Train
22481,0,1,Train
75522,1,1,Train
45665,1,1,Train
61888,1,1,Train
61854,1,1,Train
67720,1,1,Train
72328,1,1,Train
36589,0,1,Train
50216,1,1,Train
53920,1,1,Train
12822,0,1,Train
62192,1,1,Train
31818,0,1,Train
7088,0,1,Train
61978,1,1,Train
42007,1,1,Train
55136,1,1,Train
65052,1,1,Train
68779,1,1,Train
67903,1,1,Train
45435,1,1,Train
72411,1,1,Train
27122,0,1,Train
52643,1,1,Train
60530,1,1,Train
17952,0,1,Train
75090,1,1,Train
19396,0,1,Train
77782,1,1,Train
59064,1,1,Train
37077,0,1,Train
18130,0,1,Train
19290,0,1,Train
67097,1,1,Train
60319,1,1,Train
70671,1,1,Train
35414,0,1,Train
12202,0,1,Train
64906,1,1,Train
20835,0,1,Train
26979,0,1,Train
60940,1,1,Train
24591,0,1,Train
63691,1,1,Train
6421,0,1,Train
25499,0,1,Train
20990,0,1,Train
46871,1,1,Train
74620,1,1,Train
37429,0,1,Train
13513,0,1,Train
64264,1,1,Train
62921,1,1,Train
12578,0,1,Train
32357,0,1,Train
19674,0,1,Train
48372,1,1,Train
21157,0,1,Train
63892,1,1,Train
35885,0,1,Train
23136,0,1,Train
49962,1,1,Train
78839,1,1,Train
66516,1,1,Train
20098,0,1,Train
63986,1,1,Train
2520,0,1,Train
79948,1,1,Train
12359,0,1,Train
3846,0,1,Train
55447,1,1,Train
46308,1,1,Train
78342,1,1,Train
73520,1,1,Train
49480,1,1,Train
53323,1,1,Train
1902,0,1,Train
58848,1,1,Train
15299,0,1,Train
52170,1,1,Train
73521,1,1,Train
36158,0,1,Train
25269,0,1,Train
60436,1,1,Train
13397,0,1,Train
75833,1,1,Train
3261,0,1,Train
12526,0,1,Train
29848,0,1,Train
7077,0,1,Train
40972,1,1,Train
13796,0,1,Train
65608,1,1,Train
69657,1,1,Train
72195,1,1,Train
42337,1,1,Train
36635,0,1,Train
28377,0,1,Train
60029,1,1,Train
20543,0,1,Train
6023,0,1,Train
58588,1,1,Train
74266,1,1,Train
70859,1,1,Train
15040,0,1,Train
11091,0,1,Train
72986,1,1,Train
61561,1,1,Train
29098,0,1,Train
13472,0,1,Train
73515,1,1,Train
67859,1,1,Train
47830,1,1,Train
52485,1,1,Train
37828,0,1,Train
12996,0,1,Train
68429,1,1,Train
7591,0,1,Train
29659,0,1,Train
7506,0,1,Train
70502,1,1,Train
52087,1,1,Train
52663,1,1,Train
56971,1,1,Train
72543,1,1,Train
57777,1,1,Train
48205,1,1,Train
76305,1,1,Train
9213,0,1,Train
63525,1,1,Train
10834,0,1,Train
29534,0,1,Train
76706,1,1,Train
55406,1,1,Train
8727,0,1,Train
15749,0,1,Train
14932,0,1,Train
1535,0,1,Train
80040,1,1,Train
54292,1,1,Train
31574,0,1,Train
60483,1,1,Train
58616,1,1,Train
31325,0,1,Train
6307,0,1,Train
13803,0,1,Train
14028,0,1,Train
32422,0,1,Train
26297,0,1,Train
3652,0,1,Train
51581,1,1,Train
22724,0,1,Train
42576,1,1,Train
79608,1,1,Train
36415,0,1,Train
76286,1,1,Train
65373,1,1,Train
73833,1,1,Train
16622,0,1,Train
6255,0,1,Train
79100,1,1,Train
43583,1,1,Train
64660,1,1,Train
42294,1,1,Train
26098,0,1,Train
79976,1,1,Train
73500,1,1,Train
49551,1,1,Train
5714,0,1,Train
26420,0,1,Train
59668,1,1,Train
28003,0,1,Train
30773,0,1,Train
7313,0,1,Train
29341,0,1,Train
31426,0,1,Train
45516,1,1,Train
18101,0,1,Train
77094,1,1,Train
61005,1,1,Train
49293,1,1,Train
71012,1,1,Train
60056,1,1,Train
79038,1,1,Train
72503,1,1,Train
77609,1,1,Train
74068,1,1,Train
37371,0,1,Train
53725,1,1,Train
57949,1,1,Train
72264,1,1,Train
14537,0,1,Train
68663,1,1,Train
28604,0,1,Train
33044,0,1,Train
3907,0,1,Train
13901,0,1,Train
32726,0,1,Train
49671,1,1,Train
30086,0,1,Train
38692,0,1,Train
8183,0,1,Train
8430,0,1,Train
245,0,1,Train
62679,1,1,Train
5483,0,1,Train
38092,0,1,Train
16568,0,1,Train
2364,0,1,Train
4307,0,1,Train
78602,1,1,Train
49460,1,1,Train
8800,0,1,Train
31886,0,1,Train
44499,1,1,Train
72563,1,1,Train
62358,1,1,Train
31516,0,1,Train
64564,1,1,Train
69652,1,1,Train
56902,1,1,Train
60750,1,1,Train
71440,1,1,Train
62803,1,1,Train
51565,1,1,Train
46579,1,1,Train
69582,1,1,Train
5277,0,1,Train
24549,0,1,Train
33475,0,1,Train
32160,0,1,Train
16047,0,1,Train
60449,1,1,Train
56353,1,1,Train
76498,1,1,Train
45366,1,1,Train
1578,0,1,Train
28672,0,1,Train
27235,0,1,Train
20181,0,1,Train
78055,1,1,Train
59,0,1,Train
43835,1,1,Train
34187,0,1,Train
10597,0,1,Train
16151,0,1,Train
40028,0,1,Train
36748,0,1,Train
10769,0,1,Train
16321,0,1,Train
51595,1,1,Train
54671,1,1,Train
925,0,1,Train
34130,1,1,Train
29023,0,1,Train
30688,0,1,Train
73141,1,1,Train
41851,1,1,Train
75079,1,1,Train
68419,1,1,Train
69480,1,1,Train
33823,0,1,Train
12926,0,1,Train
20147,0,1,Train
60002,1,1,Train
40011,0,1,Train
49311,1,1,Train
52038,1,1,Train
59611,1,1,Train
61273,1,1,Train
18254,0,1,Train
69079,1,1,Train
76109,1,1,Train
17550,0,1,Train
22920,0,1,Train
28163,0,1,Train
67960,1,1,Train
25844,0,1,Train
42136,1,1,Train
79415,1,1,Train
63255,1,1,Train
2144,0,1,Train
2167,0,1,Train
17803,0,1,Train
36681,0,1,Train
31230,0,1,Train
63676,1,1,Train
52755,1,1,Train
66518,1,1,Train
15058,0,1,Train
15354,0,1,Train
76347,1,1,Train
2808,0,1,Train
60697,1,1,Train
68804,1,1,Train
21200,0,1,Train
16327,0,1,Train
72560,1,1,Train
71465,1,1,Train
66791,1,1,Train
53266,1,1,Train
2205,0,1,Train
64937,1,1,Train
71269,1,1,Train
41713,1,1,Train
41423,1,1,Train
25323,0,1,Train
63202,1,1,Train
16017,0,1,Train
62473,1,1,Train
72277,1,1,Train
73351,1,1,Train
20143,0,1,Train
30444,0,1,Train
22805,0,1,Train
44711,1,1,Train
13520,0,1,Train
45534,1,1,Train
25947,0,1,Train
54056,1,1,Train
53478,1,1,Train
49741,1,1,Train
61284,1,1,Train
72185,1,1,Train
55812,1,1,Train
76749,1,1,Train
61810,1,1,Train
6677,0,1,Train
65731,1,1,Train
12328,0,1,Train
3540,0,1,Train
33329,0,1,Train
58175,1,1,Train
1522,0,1,Train
13432,0,1,Train
59114,1,1,Train
76770,1,1,Train
6446,0,1,Train
30138,0,1,Train
55034,1,1,Train
4290,0,1,Train
26340,0,1,Train
47119,1,1,Train
65690,1,1,Train
65016,1,1,Train
31029,0,1,Train
60385,1,1,Train
22660,0,1,Train
60783,1,1,Train
12550,0,1,Train
55347,1,1,Train
52079,1,1,Train
75160,1,1,Train
59214,1,1,Train
23223,0,1,Train
51714,1,1,Train
37359,0,1,Train
46529,1,1,Train
75649,1,1,Train
14530,0,1,Train
54777,1,1,Train
57694,1,1,Train
49738,1,1,Train
26013,0,1,Train
6621,0,1,Train
33683,0,1,Train
972,0,1,Train
19427,0,1,Train
54014,1,1,Train
34310,0,1,Train
32886,0,1,Train
10548,0,1,Train
12801,0,1,Train
22881,0,1,Train
53424,1,1,Train
33744,0,1,Train
57924,1,1,Train
6728,0,1,Train
55159,1,1,Train
71330,1,1,Train
35191,0,1,Train
37175,0,1,Train
72874,1,1,Train
3411,0,1,Train
3133,0,1,Train
1187,0,1,Train
16944,0,1,Train
79394,1,1,Train
26127,0,1,Train
19083,0,1,Train
32699,0,1,Train
1144,0,1,Train
52571,1,1,Train
13635,0,1,Train
68872,1,1,Train
49151,1,1,Train
31602,0,1,Train
57905,1,1,Train
67977,1,1,Train
28071,0,1,Train
78252,1,1,Train
12587,0,1,Train
72734,1,1,Train
73367,1,1,Train
23655,0,1,Train
80768,1,1,Train
66043,1,1,Train
70479,1,1,Train
19410,0,1,Train
36234,1,1,Train
22797,0,1,Train
77524,1,1,Train
4723,0,1,Train
15063,0,1,Train
41999,1,1,Train
26709,0,1,Train
73946,1,1,Train
42975,1,1,Train
79114,1,1,Train
11526,0,1,Train
61321,1,1,Train
29152,0,1,Train
48460,1,1,Train
58327,1,1,Train
42129,1,1,Train
31643,0,1,Train
48623,1,1,Train
25402,0,1,Train
43968,1,1,Train
15218,0,1,Train
3717,0,1,Train
64635,1,1,Train
17528,0,1,Train
59422,1,1,Train
52665,1,1,Train
53782,1,1,Train
20751,0,1,Train
33926,0,1,Train
59592,1,1,Train
20778,0,1,Train
44564,1,1,Train
40899,0,1,Train
50678,1,1,Train
66683,1,1,Train
46621,1,1,Train
42262,1,1,Train
75671,1,1,Train
79759,1,1,Train
6331,0,1,Train
29004,0,1,Train
41224,1,1,Train
24122,0,1,Train
26488,0,1,Train
43716,1,1,Train
20266,0,1,Train
5693,0,1,Train
36688,0,1,Train
50313,1,1,Train
48588,1,1,Train
62293,1,1,Train
75109,1,1,Train
36640,0,1,Train
17921,0,1,Train
75248,1,1,Train
21191,0,1,Train
48151,1,1,Train
30312,0,1,Train
3680,0,1,Train
63951,1,1,Train
15730,0,1,Train
19330,0,1,Train
27601,0,1,Train
20556,0,1,Train
44419,1,1,Train
23987,0,1,Train
41274,1,1,Train
17424,0,1,Train
8062,0,1,Train
30209,0,1,Train
52763,1,1,Train
51704,1,1,Train
15405,0,1,Train
29400,0,1,Train
26605,0,1,Train
62235,1,1,Train
5318,0,1,Train
60734,1,1,Train
75620,1,1,Train
39624,0,1,Train
78126,1,1,Train
2660,0,1,Train
7782,0,1,Train
21555,0,1,Train
36973,0,1,Train
46785,1,1,Train
58220,1,1,Train
75934,1,1,Train
19439,0,1,Train
27469,0,1,Train
75997,1,1,Train
30690,0,1,Train
21414,0,1,Train
67924,1,1,Train
15844,0,1,Train
12565,0,1,Train
69256,1,1,Train
24794,0,1,Train
38581,0,1,Train
49277,1,1,Train
37304,0,1,Train
3728,0,1,Train
63649,1,1,Train
2966,0,1,Train
78041,1,1,Train
71950,1,1,Train
47577,1,1,Train
65728,1,1,Train
60220,1,1,Train
30333,0,1,Train
47743,1,1,Train
47429,1,1,Train
24515,0,1,Train
6030,0,1,Train
29114,0,1,Train
67299,1,1,Train
33511,0,1,Train
36432,0,1,Train
16439,0,1,Train
67827,1,1,Train
44168,1,1,Train
49202,1,1,Train
45799,1,1,Train
33575,0,1,Train
66341,1,1,Train
30702,0,1,Train
22290,0,1,Train
44470,1,1,Train
42109,1,1,Train
39284,0,1,Train
66210,1,1,Train
48263,1,1,Train
40058,0,1,Train
44075,1,1,Train
16515,0,1,Train
8041,0,1,Train
54548,1,1,Train
13071,0,1,Train
5868,0,1,Train
69640,1,1,Train
58544,1,1,Train
71984,1,1,Train
7021,0,1,Train
20325,0,1,Train
20753,0,1,Train
78874,1,1,Train
15478,0,1,Train
32863,0,1,Train
39047,0,1,Train
9796,0,1,Train
68040,1,1,Train
70937,1,1,Train
29478,0,1,Train
66701,1,1,Train
40385,0,1,Train
59912,1,1,Train
80355,1,1,Train
16756,0,1,Train
66626,1,1,Train
78685,1,1,Train
1268,0,1,Train
54641,1,1,Train
68863,1,1,Train
50114,1,1,Train
2977,0,1,Train
35862,0,1,Train
27369,0,1,Train
12952,0,1,Train
60205,1,1,Train
78796,1,1,Train
8988,0,1,Train
41287,1,1,Train
19940,0,1,Train
23192,0,1,Train
58639,1,1,Train
78892,1,1,Train
62713,1,1,Train
2031,0,1,Train
58415,1,1,Train
15900,0,1,Train
56510,1,1,Train
43780,1,1,Train
63222,1,1,Train
6103,0,1,Train
40033,0,1,Train
65671,1,1,Train
78887,1,1,Train
80756,1,1,Train
54895,1,1,Train
14332,0,1,Train
73727,1,1,Train
16215,0,1,Train
10913,0,1,Train
26825,0,1,Train
78733,1,1,Train
13767,0,1,Train
4874,0,1,Train
65523,1,1,Train
41596,1,1,Train
41578,1,1,Train
51773,1,1,Train
8645,0,1,Train
75555,1,1,Train
61739,1,1,Train
59801,1,1,Train
32458,0,1,Train
15600,0,1,Train
15891,0,1,Train
1085,1,1,Train
31672,0,1,Train
37056,0,1,Train
40000,0,1,Train
38468,0,1,Train
42589,1,1,Train
53349,1,1,Train
30280,0,1,Train
47245,1,1,Train
3582,0,1,Train
2121,0,1,Train
45643,1,1,Train
71239,1,1,Train
15687,0,1,Train
3295,0,1,Train
39469,0,1,Train
20785,0,1,Train
43270,1,1,Train
77753,1,1,Train
35171,0,1,Train
48316,1,1,Train
22093,0,1,Train
68962,1,1,Train
40068,0,1,Train
41838,1,1,Train
8126,0,1,Train
75778,1,1,Train
38603,0,1,Train
21830,0,1,Train
18493,0,1,Train
49938,1,1,Train
41837,1,1,Train
37554,0,1,Train
64601,1,1,Train
19329,0,1,Train
27575,0,1,Train
33178,0,1,Train
61667,1,1,Train
70546,1,1,Train
55701,1,1,Train
73549,1,1,Train
46998,1,1,Train
73399,1,1,Train
35533,0,1,Train
51341,1,1,Train
34505,0,1,Train
14679,0,1,Train
1098,0,1,Train
35584,0,1,Train
57193,1,1,Train
13049,0,1,Train
16074,0,1,Train
15321,0,1,Train
67020,1,1,Train
65568,1,1,Train
57728,1,1,Train
65327,1,1,Train
11443,0,1,Train
57025,1,1,Train
79738,1,1,Train
53561,1,1,Train
69716,1,1,Train
45519,1,1,Train
59249,1,1,Train
37353,0,1,Train
52462,1,1,Train
448,0,1,Train
22268,0,1,Train
52035,1,1,Train
14587,0,1,Train
53787,1,1,Train
65589,1,1,Train
66421,1,1,Train
37185,0,1,Train
57886,1,1,Train
14418,0,1,Train
41733,1,1,Train
58211,1,1,Train
58191,1,1,Train
71474,1,1,Train
30575,0,1,Train
36809,0,1,Train
69728,1,1,Train
12741,0,1,Train
18038,0,1,Train
70947,1,1,Train
62995,1,1,Train
23266,0,1,Train
63801,1,1,Train
26248,0,1,Train
69884,1,1,Train
58539,1,1,Train
51959,1,1,Train
79262,1,1,Train
32235,0,1,Train
10558,0,1,Train
19923,0,1,Train
56362,1,1,Train
10511,0,1,Train
12621,0,1,Train
32036,0,1,Train
72422,1,1,Train
40743,0,1,Train
45483,1,1,Train
78316,1,1,Train
16319,0,1,Train
11413,0,1,Train
14024,0,1,Train
25582,0,1,Train
19215,0,1,Train
37279,0,1,Train
55684,1,1,Train
62110,1,1,Train
68488,1,1,Train
50700,1,1,Train
48985,1,1,Train
64444,1,1,Train
37284,0,1,Train
78680,1,1,Train
18631,0,1,Train
10101,0,1,Train
11913,0,1,Train
22741,0,1,Train
1135,0,1,Train
59058,1,1,Train
67226,1,1,Train
67673,1,1,Train
36281,0,1,Train
61684,1,1,Train
35607,0,1,Train
11408,0,1,Train
24717,0,1,Train
22875,0,1,Train
37482,0,1,Train
71208,1,1,Train
71937,1,1,Train
13846,0,1,Train
43558,1,1,Train
25868,0,1,Train
45183,1,1,Train
79418,1,1,Train
9909,0,1,Train
41556,1,1,Train
19084,0,1,Train
59223,1,1,Train
65176,1,1,Train
9934,0,1,Train
56155,1,1,Train
65103,1,1,Train
71698,1,1,Train
24552,0,1,Train
68089,1,1,Train
59892,1,1,Train
16679,0,1,Train
7482,0,1,Train
55160,1,1,Train
11752,0,1,Train
189,0,1,Train
80556,1,1,Train
48544,1,1,Train
68632,1,1,Train
14066,0,1,Train
72623,1,1,Train
24908,0,1,Train
27678,0,1,Train
75022,1,1,Train
41019,1,1,Train
6306,0,1,Train
34716,0,1,Train
63100,1,1,Train
51901,1,1,Train
53711,1,1,Train
38215,0,1,Train
6028,0,1,Train
58507,1,1,Train
60409,1,1,Train
2458,0,1,Train
79884,1,1,Train
24044,0,1,Train
48435,1,1,Train
78456,1,1,Train
64801,1,1,Train
68839,1,1,Train
38155,0,1,Train
21601,0,1,Train
55242,1,1,Train
77037,1,1,Train
65853,1,1,Train
2415,0,1,Train
42231,1,1,Train
80270,1,1,Train
20278,0,1,Train
8861,0,1,Train
34501,0,1,Train
56598,1,1,Train
33327,0,1,Train
45823,1,1,Train
65871,1,1,Train
44830,1,1,Train
36410,0,1,Train
19856,0,1,Train
42974,1,1,Train
53832,1,1,Train
49871,1,1,Train
4536,0,1,Train
41811,1,1,Train
18656,0,1,Train
51298,1,1,Train
50333,1,1,Train
46487,1,1,Train
39004,0,1,Train
14656,0,1,Train
41876,1,1,Train
34234,0,1,Train
60883,1,1,Train
34311,0,1,Train
72347,1,1,Train
610,0,1,Train
7946,0,1,Train
38491,0,1,Train
6518,0,1,Train
4553,0,1,Train
38119,0,1,Train
66475,1,1,Train
14986,0,1,Train
33411,0,1,Train
17848,0,1,Train
73923,1,1,Train
3205,0,1,Train
59228,1,1,Train
51000,1,1,Train
61417,1,1,Train
38157,0,1,Train
20703,0,1,Train
40626,0,1,Train
